time,latitude,longitude,CHL
2016-04-25,-31.997223,115.39723,
2016-04-26,-31.997223,115.39723,
2016-04-27,-31.997223,115.39723,
2016-04-28,-31.997223,115.39723,
2016-04-29,-31.997223,115.39723,
2016-04-30,-31.997223,115.39723,
2016-05-01,-31.997223,115.39723,
2016-05-02,-31.997223,115.39723,
2016-05-03,-31.997223,115.39723,
2016-05-04,-31.997223,115.39723,
2016-05-05,-31.997223,115.39723,
2016-05-06,-31.997223,115.39723,
2016-05-07,-31.997223,115.39723,
2016-05-08,-31.997223,115.39723,0.20266677
2016-05-09,-31.997223,115.39723,
2016-05-10,-31.997223,115.39723,
2016-05-11,-31.997223,115.39723,0.23055795
2016-05-12,-31.997223,115.39723,0.3180721
2016-05-13,-31.997223,115.39723,
2016-05-14,-31.997223,115.39723,
2016-05-15,-31.997223,115.39723,0.17993256
2016-05-16,-31.997223,115.39723,0.18928544
2016-05-17,-31.997223,115.39723,
2016-05-18,-31.997223,115.39723,
2016-05-19,-31.997223,115.39723,
2016-05-20,-31.997223,115.39723,0.24521072
2016-05-21,-31.997223,115.39723,
2016-05-22,-31.997223,115.39723,
2016-05-23,-31.997223,115.39723,0.46033734
2016-05-24,-31.997223,115.39723,
2016-05-25,-31.997223,115.39723,
2016-05-26,-31.997223,115.39723,
2016-05-27,-31.997223,115.39723,
2016-05-28,-31.997223,115.39723,
2016-05-29,-31.997223,115.39723,
2016-05-30,-31.997223,115.39723,0.2609287
2016-05-31,-31.997223,115.39723,0.48239368
2016-06-01,-31.997223,115.39723,
2016-06-02,-31.997223,115.39723,
2016-06-03,-31.997223,115.39723,
2016-06-04,-31.997223,115.39723,
2016-06-05,-31.997223,115.39723,
2016-06-06,-31.997223,115.39723,
2016-06-07,-31.997223,115.39723,
2016-06-08,-31.997223,115.39723,0.4039236
2016-06-09,-31.997223,115.39723,
2016-06-10,-31.997223,115.39723,
2016-06-11,-31.997223,115.39723,0.4909914
2016-06-12,-31.997223,115.39723,1.3923072
2016-06-13,-31.997223,115.39723,
2016-06-14,-31.997223,115.39723,
2016-06-15,-31.997223,115.39723,
2016-06-16,-31.997223,115.39723,
2016-06-17,-31.997223,115.39723,
2016-06-18,-31.997223,115.39723,0.41953292
2016-06-19,-31.997223,115.39723,
