time,latitude,longitude,CHL
2016-04-25,-32.252777,115.73056,
2016-04-26,-32.252777,115.73056,
2016-04-27,-32.252777,115.73056,
2016-04-28,-32.252777,115.73056,
2016-04-29,-32.252777,115.73056,
2016-04-30,-32.252777,115.73056,
2016-05-01,-32.252777,115.73056,
2016-05-02,-32.252777,115.73056,
2016-05-03,-32.252777,115.73056,
2016-05-04,-32.252777,115.73056,
2016-05-05,-32.252777,115.73056,
2016-05-06,-32.252777,115.73056,
2016-05-07,-32.252777,115.73056,
2016-05-08,-32.252777,115.73056,3.5622416
2016-05-09,-32.252777,115.73056,
2016-05-10,-32.252777,115.73056,
2016-05-11,-32.252777,115.73056,2.4657543
2016-05-12,-32.252777,115.73056,2.3550398
2016-05-13,-32.252777,115.73056,
2016-05-14,-32.252777,115.73056,
2016-05-15,-32.252777,115.73056,1.3466754
2016-05-16,-32.252777,115.73056,
2016-05-17,-32.252777,115.73056,
2016-05-18,-32.252777,115.73056,0.8749245
2016-05-19,-32.252777,115.73056,
2016-05-20,-32.252777,115.73056,2.9118164
2016-05-21,-32.252777,115.73056,
2016-05-22,-32.252777,115.73056,
2016-05-23,-32.252777,115.73056,2.7116938
2016-05-24,-32.252777,115.73056,
2016-05-25,-32.252777,115.73056,
2016-05-26,-32.252777,115.73056,
2016-05-27,-32.252777,115.73056,
2016-05-28,-32.252777,115.73056,
2016-05-29,-32.252777,115.73056,
2016-05-30,-32.252777,115.73056,2.073646
2016-05-31,-32.252777,115.73056,2.6487904
2016-06-01,-32.252777,115.73056,
2016-06-02,-32.252777,115.73056,
2016-06-03,-32.252777,115.73056,3.1910748
2016-06-04,-32.252777,115.73056,
2016-06-05,-32.252777,115.73056,
2016-06-06,-32.252777,115.73056,
2016-06-07,-32.252777,115.73056,
2016-06-08,-32.252777,115.73056,2.955707
2016-06-09,-32.252777,115.73056,
2016-06-10,-32.252777,115.73056,
2016-06-11,-32.252777,115.73056,
2016-06-12,-32.252777,115.73056,3.1525025
2016-06-13,-32.252777,115.73056,
2016-06-14,-32.252777,115.73056,1.5907553
2016-06-15,-32.252777,115.73056,
2016-06-16,-32.252777,115.73056,
2016-06-17,-32.252777,115.73056,
2016-06-18,-32.252777,115.73056,1.6670247
2016-06-19,-32.252777,115.73056,
2016-06-20,-32.252777,115.73056,
2016-06-21,-32.252777,115.73056,
2016-06-22,-32.252777,115.73056,
2016-06-23,-32.252777,115.73056,
2016-06-24,-32.252777,115.73056,
2016-06-25,-32.252777,115.73056,
2016-06-26,-32.252777,115.73056,2.2442017
2016-06-27,-32.252777,115.73056,
2016-06-28,-32.252777,115.73056,
2016-06-29,-32.252777,115.73056,
2016-06-30,-32.252777,115.73056,1.9064417
2016-07-01,-32.252777,115.73056,2.576678
2016-07-02,-32.252777,115.73056,
2016-07-03,-32.252777,115.73056,
2016-07-04,-32.252777,115.73056,
2016-07-05,-32.252777,115.73056,
2016-07-06,-32.252777,115.73056,
2016-07-07,-32.252777,115.73056,
2016-07-08,-32.252777,115.73056,
2016-07-09,-32.252777,115.73056,
2016-07-10,-32.252777,115.73056,
2016-07-11,-32.252777,115.73056,
2016-07-12,-32.252777,115.73056,
2016-07-13,-32.252777,115.73056,3.2449956
2016-07-14,-32.252777,115.73056,
2016-07-15,-32.252777,115.73056,
2016-07-16,-32.252777,115.73056,
2016-07-17,-32.252777,115.73056,
2016-07-18,-32.252777,115.73056,
2016-07-19,-32.252777,115.73056,
2016-07-20,-32.252777,115.73056,2.141219
2016-07-21,-32.252777,115.73056,
2016-07-22,-32.252777,115.73056,
2016-07-23,-32.252777,115.73056,
2016-07-24,-32.252777,115.73056,3.1165397
2016-07-25,-32.252777,115.73056,
2016-07-26,-32.252777,115.73056,
2016-07-27,-32.252777,115.73056,
2016-07-28,-32.252777,115.73056,
2016-07-29,-32.252777,115.73056,
2016-07-30,-32.252777,115.73056,
2016-07-31,-32.252777,115.73056,
2016-08-01,-32.252777,115.73056,3.8364747
2016-08-02,-32.252777,115.73056,
2016-08-03,-32.252777,115.73056,
2016-08-04,-32.252777,115.73056,
2016-08-05,-32.252777,115.73056,
2016-08-06,-32.252777,115.73056,
2016-08-07,-32.252777,115.73056,
2016-08-08,-32.252777,115.73056,
2016-08-09,-32.252777,115.73056,1.7402158
2016-08-10,-32.252777,115.73056,
2016-08-11,-32.252777,115.73056,
2016-08-12,-32.252777,115.73056,5.252808
2016-08-13,-32.252777,115.73056,
2016-08-14,-32.252777,115.73056,
2016-08-15,-32.252777,115.73056,
2016-08-16,-32.252777,115.73056,
2016-08-17,-32.252777,115.73056,
2016-08-18,-32.252777,115.73056,
2016-08-19,-32.252777,115.73056,
2016-08-20,-32.252777,115.73056,
2016-08-21,-32.252777,115.73056,
2016-08-22,-32.252777,115.73056,
2016-08-23,-32.252777,115.73056,3.650281
2016-08-24,-32.252777,115.73056,3.0005293
2016-08-25,-32.252777,115.73056,
2016-08-26,-32.252777,115.73056,
2016-08-27,-32.252777,115.73056,
2016-08-28,-32.252777,115.73056,
2016-08-29,-32.252777,115.73056,
2016-08-30,-32.252777,115.73056,
2016-08-31,-32.252777,115.73056,
2016-09-01,-32.252777,115.73056,3.192138
2016-09-02,-32.252777,115.73056,
2016-09-03,-32.252777,115.73056,2.1396518
2016-09-04,-32.252777,115.73056,
2016-09-05,-32.252777,115.73056,2.5968564
2016-09-06,-32.252777,115.73056,
2016-09-07,-32.252777,115.73056,
2016-09-08,-32.252777,115.73056,
2016-09-09,-32.252777,115.73056,
2016-09-10,-32.252777,115.73056,
2016-09-11,-32.252777,115.73056,
2016-09-12,-32.252777,115.73056,2.3239098
2016-09-13,-32.252777,115.73056,
2016-09-14,-32.252777,115.73056,
2016-09-15,-32.252777,115.73056,
2016-09-16,-32.252777,115.73056,2.3933666
2016-09-17,-32.252777,115.73056,
2016-09-18,-32.252777,115.73056,
