time,latitude,longitude,CHL
2016-04-25,-32.136112,115.7139,
2016-04-26,-32.136112,115.7139,2.2499223
2016-04-27,-32.136112,115.7139,
2016-04-28,-32.136112,115.7139,
2016-04-29,-32.136112,115.7139,1.5540278
2016-04-30,-32.136112,115.7139,
2016-05-01,-32.136112,115.7139,
2016-05-02,-32.136112,115.7139,
2016-05-03,-32.136112,115.7139,
2016-05-04,-32.136112,115.7139,0.44212788
2016-05-05,-32.136112,115.7139,
2016-05-06,-32.136112,115.7139,
2016-05-07,-32.136112,115.7139,
2016-05-08,-32.136112,115.7139,1.9031322
2016-05-09,-32.136112,115.7139,
2016-05-10,-32.136112,115.7139,
2016-05-11,-32.136112,115.7139,2.0072036
2016-05-12,-32.136112,115.7139,2.5218027
2016-05-13,-32.136112,115.7139,
2016-05-14,-32.136112,115.7139,
2016-05-15,-32.136112,115.7139,
2016-05-16,-32.136112,115.7139,3.0052557
2016-05-17,-32.136112,115.7139,
2016-05-18,-32.136112,115.7139,
2016-05-19,-32.136112,115.7139,
2016-05-20,-32.136112,115.7139,
2016-05-21,-32.136112,115.7139,
2016-05-22,-32.136112,115.7139,2.4143763
2016-05-23,-32.136112,115.7139,2.2137496
2016-05-24,-32.136112,115.7139,
2016-05-25,-32.136112,115.7139,
2016-05-26,-32.136112,115.7139,
2016-05-27,-32.136112,115.7139,
2016-05-28,-32.136112,115.7139,
2016-05-29,-32.136112,115.7139,
2016-05-30,-32.136112,115.7139,3.3879676
2016-05-31,-32.136112,115.7139,3.8560905
2016-06-01,-32.136112,115.7139,
2016-06-02,-32.136112,115.7139,
2016-06-03,-32.136112,115.7139,
2016-06-04,-32.136112,115.7139,
2016-06-05,-32.136112,115.7139,
2016-06-06,-32.136112,115.7139,
2016-06-07,-32.136112,115.7139,
2016-06-08,-32.136112,115.7139,2.501449
2016-06-09,-32.136112,115.7139,
2016-06-10,-32.136112,115.7139,
2016-06-11,-32.136112,115.7139,
2016-06-12,-32.136112,115.7139,
2016-06-13,-32.136112,115.7139,
2016-06-14,-32.136112,115.7139,2.0736268
2016-06-15,-32.136112,115.7139,
2016-06-16,-32.136112,115.7139,
2016-06-17,-32.136112,115.7139,
2016-06-18,-32.136112,115.7139,2.3767288
2016-06-19,-32.136112,115.7139,
2016-06-20,-32.136112,115.7139,
2016-06-21,-32.136112,115.7139,
2016-06-22,-32.136112,115.7139,
2016-06-23,-32.136112,115.7139,
2016-06-24,-32.136112,115.7139,
2016-06-25,-32.136112,115.7139,
2016-06-26,-32.136112,115.7139,2.4776874
2016-06-27,-32.136112,115.7139,2.765547
2016-06-28,-32.136112,115.7139,
2016-06-29,-32.136112,115.7139,
2016-06-30,-32.136112,115.7139,1.67665
2016-07-01,-32.136112,115.7139,2.1692731
2016-07-02,-32.136112,115.7139,
2016-07-03,-32.136112,115.7139,
2016-07-04,-32.136112,115.7139,
2016-07-05,-32.136112,115.7139,
2016-07-06,-32.136112,115.7139,
2016-07-07,-32.136112,115.7139,
2016-07-08,-32.136112,115.7139,
2016-07-09,-32.136112,115.7139,
2016-07-10,-32.136112,115.7139,
2016-07-11,-32.136112,115.7139,1.4026662
2016-07-12,-32.136112,115.7139,
2016-07-13,-32.136112,115.7139,3.680567
2016-07-14,-32.136112,115.7139,
2016-07-15,-32.136112,115.7139,
2016-07-16,-32.136112,115.7139,
2016-07-17,-32.136112,115.7139,
2016-07-18,-32.136112,115.7139,
2016-07-19,-32.136112,115.7139,
2016-07-20,-32.136112,115.7139,3.7368882
2016-07-21,-32.136112,115.7139,
2016-07-22,-32.136112,115.7139,
2016-07-23,-32.136112,115.7139,2.5632842
2016-07-24,-32.136112,115.7139,2.293536
2016-07-25,-32.136112,115.7139,
2016-07-26,-32.136112,115.7139,
2016-07-27,-32.136112,115.7139,
2016-07-28,-32.136112,115.7139,
2016-07-29,-32.136112,115.7139,
2016-07-30,-32.136112,115.7139,
2016-07-31,-32.136112,115.7139,2.9422665
2016-08-01,-32.136112,115.7139,3.97954
2016-08-02,-32.136112,115.7139,
2016-08-03,-32.136112,115.7139,
2016-08-04,-32.136112,115.7139,
2016-08-05,-32.136112,115.7139,
2016-08-06,-32.136112,115.7139,
2016-08-07,-32.136112,115.7139,
2016-08-08,-32.136112,115.7139,2.834186
2016-08-09,-32.136112,115.7139,
2016-08-10,-32.136112,115.7139,
2016-08-11,-32.136112,115.7139,
2016-08-12,-32.136112,115.7139,2.6090736
2016-08-13,-32.136112,115.7139,
2016-08-14,-32.136112,115.7139,
2016-08-15,-32.136112,115.7139,
2016-08-16,-32.136112,115.7139,
2016-08-17,-32.136112,115.7139,
2016-08-18,-32.136112,115.7139,
2016-08-19,-32.136112,115.7139,
2016-08-20,-32.136112,115.7139,
2016-08-21,-32.136112,115.7139,
2016-08-22,-32.136112,115.7139,
2016-08-23,-32.136112,115.7139,3.3089917
2016-08-24,-32.136112,115.7139,4.9606247
2016-08-25,-32.136112,115.7139,
2016-08-26,-32.136112,115.7139,
2016-08-27,-32.136112,115.7139,
2016-08-28,-32.136112,115.7139,
2016-08-29,-32.136112,115.7139,
2016-08-30,-32.136112,115.7139,
2016-08-31,-32.136112,115.7139,
2016-09-01,-32.136112,115.7139,
2016-09-02,-32.136112,115.7139,
2016-09-03,-32.136112,115.7139,3.0249999
2016-09-04,-32.136112,115.7139,
2016-09-05,-32.136112,115.7139,
2016-09-06,-32.136112,115.7139,
2016-09-07,-32.136112,115.7139,
2016-09-08,-32.136112,115.7139,
2016-09-09,-32.136112,115.7139,
2016-09-10,-32.136112,115.7139,
2016-09-11,-32.136112,115.7139,
2016-09-12,-32.136112,115.7139,1.7227429
2016-09-13,-32.136112,115.7139,
2016-09-14,-32.136112,115.7139,
2016-09-15,-32.136112,115.7139,1.680584
2016-09-16,-32.136112,115.7139,3.306021
2016-09-17,-32.136112,115.7139,
2016-09-18,-32.136112,115.7139,
2016-09-19,-32.136112,115.7139,
2016-09-20,-32.136112,115.7139,
2016-09-21,-32.136112,115.7139,
2016-09-22,-32.136112,115.7139,
2016-09-23,-32.136112,115.7139,
2016-09-24,-32.136112,115.7139,1.5809276
2016-09-25,-32.136112,115.7139,
2016-09-26,-32.136112,115.7139,
2016-09-27,-32.136112,115.7139,
2016-09-28,-32.136112,115.7139,3.0234547
2016-09-29,-32.136112,115.7139,
2016-09-30,-32.136112,115.7139,0.43492925
2016-10-01,-32.136112,115.7139,
2016-10-02,-32.136112,115.7139,3.0421522
2016-10-03,-32.136112,115.7139,
2016-10-04,-32.136112,115.7139,0.6471778
2016-10-05,-32.136112,115.7139,2.7148576
2016-10-06,-32.136112,115.7139,
2016-10-07,-32.136112,115.7139,
2016-10-08,-32.136112,115.7139,
2016-10-09,-32.136112,115.7139,1.5280452
2016-10-10,-32.136112,115.7139,
2016-10-11,-32.136112,115.7139,
2016-10-12,-32.136112,115.7139,2.5065026
2016-10-13,-32.136112,115.7139,2.502838
2016-10-14,-32.136112,115.7139,
2016-10-15,-32.136112,115.7139,
2016-10-16,-32.136112,115.7139,
2016-10-17,-32.136112,115.7139,
2016-10-18,-32.136112,115.7139,
2016-10-19,-32.136112,115.7139,
2016-10-20,-32.136112,115.7139,1.297129
2016-10-21,-32.136112,115.7139,1.8523222
2016-10-22,-32.136112,115.7139,
2016-10-23,-32.136112,115.7139,
2016-10-24,-32.136112,115.7139,1.6616393
2016-10-25,-32.136112,115.7139,
2016-10-26,-32.136112,115.7139,
2016-10-27,-32.136112,115.7139,
2016-10-28,-32.136112,115.7139,2.2462533
2016-10-29,-32.136112,115.7139,
2016-10-30,-32.136112,115.7139,
2016-10-31,-32.136112,115.7139,2.997488
2016-11-01,-32.136112,115.7139,2.755763
2016-11-02,-32.136112,115.7139,
2016-11-03,-32.136112,115.7139,
2016-11-04,-32.136112,115.7139,1.6816591
2016-11-05,-32.136112,115.7139,2.1674151
2016-11-06,-32.136112,115.7139,
2016-11-07,-32.136112,115.7139,
2016-11-08,-32.136112,115.7139,1.9819385
2016-11-09,-32.136112,115.7139,1.4226304
2016-11-10,-32.136112,115.7139,
2016-11-11,-32.136112,115.7139,
2016-11-12,-32.136112,115.7139,
2016-11-13,-32.136112,115.7139,2.3064792
2016-11-14,-32.136112,115.7139,
2016-11-15,-32.136112,115.7139,
2016-11-16,-32.136112,115.7139,
2016-11-17,-32.136112,115.7139,2.2543306
2016-11-18,-32.136112,115.7139,
2016-11-19,-32.136112,115.7139,
2016-11-20,-32.136112,115.7139,
2016-11-21,-32.136112,115.7139,
2016-11-22,-32.136112,115.7139,
2016-11-23,-32.136112,115.7139,
2016-11-24,-32.136112,115.7139,1.9838063
2016-11-25,-32.136112,115.7139,2.2066855
2016-11-26,-32.136112,115.7139,
2016-11-27,-32.136112,115.7139,
2016-11-28,-32.136112,115.7139,1.5552363
2016-11-29,-32.136112,115.7139,
2016-11-30,-32.136112,115.7139,
2016-12-01,-32.136112,115.7139,
2016-12-02,-32.136112,115.7139,2.0580018
2016-12-03,-32.136112,115.7139,
2016-12-04,-32.136112,115.7139,
2016-12-05,-32.136112,115.7139,2.089416
2016-12-06,-32.136112,115.7139,2.032898
2016-12-07,-32.136112,115.7139,
2016-12-08,-32.136112,115.7139,
2016-12-09,-32.136112,115.7139,1.9884121
2016-12-10,-32.136112,115.7139,2.067764
2016-12-11,-32.136112,115.7139,
2016-12-12,-32.136112,115.7139,
2016-12-13,-32.136112,115.7139,1.6738616
2016-12-14,-32.136112,115.7139,2.1197836
2016-12-15,-32.136112,115.7139,
2016-12-16,-32.136112,115.7139,
2016-12-17,-32.136112,115.7139,2.0485716
2016-12-18,-32.136112,115.7139,2.6326873
2016-12-19,-32.136112,115.7139,
2016-12-20,-32.136112,115.7139,
2016-12-21,-32.136112,115.7139,2.4422262
2016-12-22,-32.136112,115.7139,
2016-12-23,-32.136112,115.7139,
2016-12-24,-32.136112,115.7139,
2016-12-25,-32.136112,115.7139,2.6846576
2016-12-26,-32.136112,115.7139,
2016-12-27,-32.136112,115.7139,
2016-12-28,-32.136112,115.7139,
2016-12-29,-32.136112,115.7139,2.1960385
2016-12-30,-32.136112,115.7139,
2016-12-31,-32.136112,115.7139,
2017-01-01,-32.136112,115.7139,2.265568
2017-01-02,-32.136112,115.7139,2.0918944
2017-01-03,-32.136112,115.7139,
2017-01-04,-32.136112,115.7139,
2017-01-05,-32.136112,115.7139,
2017-01-06,-32.136112,115.7139,
2017-01-07,-32.136112,115.7139,
2017-01-08,-32.136112,115.7139,
2017-01-09,-32.136112,115.7139,2.2514577
2017-01-10,-32.136112,115.7139,2.6608753
2017-01-11,-32.136112,115.7139,
2017-01-12,-32.136112,115.7139,
2017-01-13,-32.136112,115.7139,2.4037995
2017-01-14,-32.136112,115.7139,3.4964423
2017-01-15,-32.136112,115.7139,
2017-01-16,-32.136112,115.7139,
2017-01-17,-32.136112,115.7139,2.811252
2017-01-18,-32.136112,115.7139,3.8943982
2017-01-19,-32.136112,115.7139,
2017-01-20,-32.136112,115.7139,
2017-01-21,-32.136112,115.7139,2.6067235
2017-01-22,-32.136112,115.7139,
2017-01-23,-32.136112,115.7139,
2017-01-24,-32.136112,115.7139,2.7736678
2017-01-25,-32.136112,115.7139,2.5812025
