time,latitude,longitude,CHL
2016-04-25,-32.180557,115.769455,
2016-04-26,-32.180557,115.769455,
2016-04-27,-32.180557,115.769455,
2016-04-28,-32.180557,115.769455,
2016-04-29,-32.180557,115.769455,2.1478124
2016-04-30,-32.180557,115.769455,
2016-05-01,-32.180557,115.769455,
2016-05-02,-32.180557,115.769455,
2016-05-03,-32.180557,115.769455,
2016-05-04,-32.180557,115.769455,
2016-05-05,-32.180557,115.769455,
2016-05-06,-32.180557,115.769455,
2016-05-07,-32.180557,115.769455,
2016-05-08,-32.180557,115.769455,2.6842113
2016-05-09,-32.180557,115.769455,
2016-05-10,-32.180557,115.769455,
2016-05-11,-32.180557,115.769455,3.6937861
2016-05-12,-32.180557,115.769455,3.2927682
2016-05-13,-32.180557,115.769455,
2016-05-14,-32.180557,115.769455,
2016-05-15,-32.180557,115.769455,1.8516437
2016-05-16,-32.180557,115.769455,
2016-05-17,-32.180557,115.769455,
2016-05-18,-32.180557,115.769455,
2016-05-19,-32.180557,115.769455,
2016-05-20,-32.180557,115.769455,2.4896302
2016-05-21,-32.180557,115.769455,
2016-05-22,-32.180557,115.769455,2.8013167
2016-05-23,-32.180557,115.769455,2.479761
2016-05-24,-32.180557,115.769455,
2016-05-25,-32.180557,115.769455,
2016-05-26,-32.180557,115.769455,
2016-05-27,-32.180557,115.769455,
2016-05-28,-32.180557,115.769455,
2016-05-29,-32.180557,115.769455,
2016-05-30,-32.180557,115.769455,2.5499897
2016-05-31,-32.180557,115.769455,3.1910748
2016-06-01,-32.180557,115.769455,
2016-06-02,-32.180557,115.769455,
2016-06-03,-32.180557,115.769455,4.1131377
2016-06-04,-32.180557,115.769455,
2016-06-05,-32.180557,115.769455,
2016-06-06,-32.180557,115.769455,
2016-06-07,-32.180557,115.769455,
2016-06-08,-32.180557,115.769455,3.3089106
2016-06-09,-32.180557,115.769455,
2016-06-10,-32.180557,115.769455,
2016-06-11,-32.180557,115.769455,
2016-06-12,-32.180557,115.769455,3.6932874
2016-06-13,-32.180557,115.769455,
2016-06-14,-32.180557,115.769455,2.6924589
2016-06-15,-32.180557,115.769455,
2016-06-16,-32.180557,115.769455,
2016-06-17,-32.180557,115.769455,
2016-06-18,-32.180557,115.769455,2.6186728
2016-06-19,-32.180557,115.769455,
2016-06-20,-32.180557,115.769455,
2016-06-21,-32.180557,115.769455,
2016-06-22,-32.180557,115.769455,
2016-06-23,-32.180557,115.769455,
2016-06-24,-32.180557,115.769455,
2016-06-25,-32.180557,115.769455,
2016-06-26,-32.180557,115.769455,
2016-06-27,-32.180557,115.769455,2.783493
2016-06-28,-32.180557,115.769455,
2016-06-29,-32.180557,115.769455,
2016-06-30,-32.180557,115.769455,2.9088094
2016-07-01,-32.180557,115.769455,3.117492
2016-07-02,-32.180557,115.769455,
2016-07-03,-32.180557,115.769455,
2016-07-04,-32.180557,115.769455,
2016-07-05,-32.180557,115.769455,
2016-07-06,-32.180557,115.769455,
2016-07-07,-32.180557,115.769455,
2016-07-08,-32.180557,115.769455,
2016-07-09,-32.180557,115.769455,
2016-07-10,-32.180557,115.769455,
2016-07-11,-32.180557,115.769455,
2016-07-12,-32.180557,115.769455,
2016-07-13,-32.180557,115.769455,3.9666622
2016-07-14,-32.180557,115.769455,
2016-07-15,-32.180557,115.769455,
2016-07-16,-32.180557,115.769455,
2016-07-17,-32.180557,115.769455,
2016-07-18,-32.180557,115.769455,
2016-07-19,-32.180557,115.769455,
2016-07-20,-32.180557,115.769455,7.085879
2016-07-21,-32.180557,115.769455,
2016-07-22,-32.180557,115.769455,
2016-07-23,-32.180557,115.769455,
2016-07-24,-32.180557,115.769455,3.3714693
2016-07-25,-32.180557,115.769455,
2016-07-26,-32.180557,115.769455,
2016-07-27,-32.180557,115.769455,
2016-07-28,-32.180557,115.769455,
2016-07-29,-32.180557,115.769455,
2016-07-30,-32.180557,115.769455,
2016-07-31,-32.180557,115.769455,
2016-08-01,-32.180557,115.769455,5.7004023
2016-08-02,-32.180557,115.769455,
2016-08-03,-32.180557,115.769455,
2016-08-04,-32.180557,115.769455,
2016-08-05,-32.180557,115.769455,
2016-08-06,-32.180557,115.769455,
2016-08-07,-32.180557,115.769455,
2016-08-08,-32.180557,115.769455,
2016-08-09,-32.180557,115.769455,
2016-08-10,-32.180557,115.769455,
2016-08-11,-32.180557,115.769455,
2016-08-12,-32.180557,115.769455,3.4023519
2016-08-13,-32.180557,115.769455,
2016-08-14,-32.180557,115.769455,
2016-08-15,-32.180557,115.769455,
2016-08-16,-32.180557,115.769455,
2016-08-17,-32.180557,115.769455,
2016-08-18,-32.180557,115.769455,
2016-08-19,-32.180557,115.769455,
2016-08-20,-32.180557,115.769455,
2016-08-21,-32.180557,115.769455,
2016-08-22,-32.180557,115.769455,
2016-08-23,-32.180557,115.769455,3.3251674
2016-08-24,-32.180557,115.769455,3.8949392
2016-08-25,-32.180557,115.769455,
2016-08-26,-32.180557,115.769455,
2016-08-27,-32.180557,115.769455,
2016-08-28,-32.180557,115.769455,
2016-08-29,-32.180557,115.769455,
2016-08-30,-32.180557,115.769455,
2016-08-31,-32.180557,115.769455,
2016-09-01,-32.180557,115.769455,3.6891737
2016-09-02,-32.180557,115.769455,
2016-09-03,-32.180557,115.769455,2.9810965
2016-09-04,-32.180557,115.769455,
2016-09-05,-32.180557,115.769455,2.759208
2016-09-06,-32.180557,115.769455,
2016-09-07,-32.180557,115.769455,
2016-09-08,-32.180557,115.769455,
2016-09-09,-32.180557,115.769455,
2016-09-10,-32.180557,115.769455,
2016-09-11,-32.180557,115.769455,
2016-09-12,-32.180557,115.769455,2.882331
2016-09-13,-32.180557,115.769455,
2016-09-14,-32.180557,115.769455,
2016-09-15,-32.180557,115.769455,2.8573058
2016-09-16,-32.180557,115.769455,
2016-09-17,-32.180557,115.769455,
2016-09-18,-32.180557,115.769455,
2016-09-19,-32.180557,115.769455,
2016-09-20,-32.180557,115.769455,
2016-09-21,-32.180557,115.769455,
2016-09-22,-32.180557,115.769455,
2016-09-23,-32.180557,115.769455,
2016-09-24,-32.180557,115.769455,
2016-09-25,-32.180557,115.769455,
2016-09-26,-32.180557,115.769455,
2016-09-27,-32.180557,115.769455,
2016-09-28,-32.180557,115.769455,3.8393497
2016-09-29,-32.180557,115.769455,
2016-09-30,-32.180557,115.769455,
2016-10-01,-32.180557,115.769455,
2016-10-02,-32.180557,115.769455,
2016-10-03,-32.180557,115.769455,
2016-10-04,-32.180557,115.769455,
2016-10-05,-32.180557,115.769455,2.5805464
2016-10-06,-32.180557,115.769455,
2016-10-07,-32.180557,115.769455,
2016-10-08,-32.180557,115.769455,
2016-10-09,-32.180557,115.769455,
2016-10-10,-32.180557,115.769455,
2016-10-11,-32.180557,115.769455,
2016-10-12,-32.180557,115.769455,3.191075
2016-10-13,-32.180557,115.769455,3.5472322
2016-10-14,-32.180557,115.769455,
2016-10-15,-32.180557,115.769455,
2016-10-16,-32.180557,115.769455,
2016-10-17,-32.180557,115.769455,
2016-10-18,-32.180557,115.769455,
2016-10-19,-32.180557,115.769455,
2016-10-20,-32.180557,115.769455,
2016-10-21,-32.180557,115.769455,2.656402
2016-10-22,-32.180557,115.769455,
2016-10-23,-32.180557,115.769455,
2016-10-24,-32.180557,115.769455,
2016-10-25,-32.180557,115.769455,
2016-10-26,-32.180557,115.769455,
2016-10-27,-32.180557,115.769455,
2016-10-28,-32.180557,115.769455,2.194034
2016-10-29,-32.180557,115.769455,
2016-10-30,-32.180557,115.769455,
2016-10-31,-32.180557,115.769455,3.7121518
2016-11-01,-32.180557,115.769455,2.550467
2016-11-02,-32.180557,115.769455,
2016-11-03,-32.180557,115.769455,
2016-11-04,-32.180557,115.769455,
