time,latitude,longitude,CHL
2016-04-25,-31.769445,115.64723,
2016-04-26,-31.769445,115.64723,
2016-04-27,-31.769445,115.64723,
2016-04-28,-31.769445,115.64723,
2016-04-29,-31.769445,115.64723,
2016-04-30,-31.769445,115.64723,
2016-05-01,-31.769445,115.64723,
2016-05-02,-31.769445,115.64723,
2016-05-03,-31.769445,115.64723,0.5843016
2016-05-04,-31.769445,115.64723,
2016-05-05,-31.769445,115.64723,
2016-05-06,-31.769445,115.64723,
2016-05-07,-31.769445,115.64723,0.2241097
2016-05-08,-31.769445,115.64723,0.53270024
2016-05-09,-31.769445,115.64723,
2016-05-10,-31.769445,115.64723,
2016-05-11,-31.769445,115.64723,0.65593165
2016-05-12,-31.769445,115.64723,0.4590719
2016-05-13,-31.769445,115.64723,
2016-05-14,-31.769445,115.64723,
2016-05-15,-31.769445,115.64723,0.3543233
2016-05-16,-31.769445,115.64723,
2016-05-17,-31.769445,115.64723,
2016-05-18,-31.769445,115.64723,
2016-05-19,-31.769445,115.64723,
2016-05-20,-31.769445,115.64723,0.3603766
2016-05-21,-31.769445,115.64723,
2016-05-22,-31.769445,115.64723,0.7962338
2016-05-23,-31.769445,115.64723,1.355753
2016-05-24,-31.769445,115.64723,
2016-05-25,-31.769445,115.64723,
2016-05-26,-31.769445,115.64723,1.4578797
2016-05-27,-31.769445,115.64723,
2016-05-28,-31.769445,115.64723,
2016-05-29,-31.769445,115.64723,
2016-05-30,-31.769445,115.64723,1.5429957
2016-05-31,-31.769445,115.64723,1.4240799
2016-06-01,-31.769445,115.64723,
2016-06-02,-31.769445,115.64723,
2016-06-03,-31.769445,115.64723,0.3839101
2016-06-04,-31.769445,115.64723,
2016-06-05,-31.769445,115.64723,
2016-06-06,-31.769445,115.64723,
2016-06-07,-31.769445,115.64723,
2016-06-08,-31.769445,115.64723,1.8333758
2016-06-09,-31.769445,115.64723,
2016-06-10,-31.769445,115.64723,
2016-06-11,-31.769445,115.64723,
2016-06-12,-31.769445,115.64723,
2016-06-13,-31.769445,115.64723,
2016-06-14,-31.769445,115.64723,1.01291
2016-06-15,-31.769445,115.64723,
2016-06-16,-31.769445,115.64723,
2016-06-17,-31.769445,115.64723,
2016-06-18,-31.769445,115.64723,0.52682966
2016-06-19,-31.769445,115.64723,
2016-06-20,-31.769445,115.64723,
2016-06-21,-31.769445,115.64723,
2016-06-22,-31.769445,115.64723,
2016-06-23,-31.769445,115.64723,
2016-06-24,-31.769445,115.64723,
2016-06-25,-31.769445,115.64723,
2016-06-26,-31.769445,115.64723,1.0796031
2016-06-27,-31.769445,115.64723,1.736454
2016-06-28,-31.769445,115.64723,
2016-06-29,-31.769445,115.64723,
2016-06-30,-31.769445,115.64723,0.534423
2016-07-01,-31.769445,115.64723,0.6489884
2016-07-02,-31.769445,115.64723,
2016-07-03,-31.769445,115.64723,
2016-07-04,-31.769445,115.64723,
2016-07-05,-31.769445,115.64723,
2016-07-06,-31.769445,115.64723,
2016-07-07,-31.769445,115.64723,
2016-07-08,-31.769445,115.64723,1.0699688
2016-07-09,-31.769445,115.64723,
2016-07-10,-31.769445,115.64723,
2016-07-11,-31.769445,115.64723,0.753322
2016-07-12,-31.769445,115.64723,
2016-07-13,-31.769445,115.64723,2.2920527
2016-07-14,-31.769445,115.64723,
2016-07-15,-31.769445,115.64723,
2016-07-16,-31.769445,115.64723,
2016-07-17,-31.769445,115.64723,
2016-07-18,-31.769445,115.64723,
2016-07-19,-31.769445,115.64723,0.6535249
2016-07-20,-31.769445,115.64723,0.8048511
2016-07-21,-31.769445,115.64723,
2016-07-22,-31.769445,115.64723,
2016-07-23,-31.769445,115.64723,
2016-07-24,-31.769445,115.64723,0.5736697
2016-07-25,-31.769445,115.64723,
2016-07-26,-31.769445,115.64723,
2016-07-27,-31.769445,115.64723,
2016-07-28,-31.769445,115.64723,
2016-07-29,-31.769445,115.64723,
2016-07-30,-31.769445,115.64723,
2016-07-31,-31.769445,115.64723,
2016-08-01,-31.769445,115.64723,1.1367798
2016-08-02,-31.769445,115.64723,
2016-08-03,-31.769445,115.64723,
2016-08-04,-31.769445,115.64723,
2016-08-05,-31.769445,115.64723,
2016-08-06,-31.769445,115.64723,
2016-08-07,-31.769445,115.64723,0.71653765
2016-08-08,-31.769445,115.64723,
2016-08-09,-31.769445,115.64723,
2016-08-10,-31.769445,115.64723,
2016-08-11,-31.769445,115.64723,
2016-08-12,-31.769445,115.64723,
2016-08-13,-31.769445,115.64723,
2016-08-14,-31.769445,115.64723,
2016-08-15,-31.769445,115.64723,
2016-08-16,-31.769445,115.64723,0.21303098
2016-08-17,-31.769445,115.64723,
2016-08-18,-31.769445,115.64723,
2016-08-19,-31.769445,115.64723,
2016-08-20,-31.769445,115.64723,
2016-08-21,-31.769445,115.64723,
2016-08-22,-31.769445,115.64723,
2016-08-23,-31.769445,115.64723,0.6322611
2016-08-24,-31.769445,115.64723,0.660778
2016-08-25,-31.769445,115.64723,
2016-08-26,-31.769445,115.64723,
2016-08-27,-31.769445,115.64723,0.5367939
2016-08-28,-31.769445,115.64723,
2016-08-29,-31.769445,115.64723,
2016-08-30,-31.769445,115.64723,
2016-08-31,-31.769445,115.64723,
2016-09-01,-31.769445,115.64723,0.86498356
2016-09-02,-31.769445,115.64723,
2016-09-03,-31.769445,115.64723,0.42529395
2016-09-04,-31.769445,115.64723,
2016-09-05,-31.769445,115.64723,0.24829407
2016-09-06,-31.769445,115.64723,
2016-09-07,-31.769445,115.64723,0.6270011
2016-09-08,-31.769445,115.64723,
2016-09-09,-31.769445,115.64723,
2016-09-10,-31.769445,115.64723,
2016-09-11,-31.769445,115.64723,
2016-09-12,-31.769445,115.64723,0.7690852
2016-09-13,-31.769445,115.64723,
