time,latitude,longitude,CHL
2016-04-25,-32.541668,115.59723,
2016-04-26,-32.541668,115.59723,
2016-04-27,-32.541668,115.59723,
2016-04-28,-32.541668,115.59723,
2016-04-29,-32.541668,115.59723,
2016-04-30,-32.541668,115.59723,
2016-05-01,-32.541668,115.59723,
2016-05-02,-32.541668,115.59723,
2016-05-03,-32.541668,115.59723,
2016-05-04,-32.541668,115.59723,
2016-05-05,-32.541668,115.59723,
2016-05-06,-32.541668,115.59723,
2016-05-07,-32.541668,115.59723,2.9286711
2016-05-08,-32.541668,115.59723,
2016-05-09,-32.541668,115.59723,
2016-05-10,-32.541668,115.59723,
2016-05-11,-32.541668,115.59723,1.1924418
2016-05-12,-32.541668,115.59723,0.8949549
2016-05-13,-32.541668,115.59723,
2016-05-14,-32.541668,115.59723,
2016-05-15,-32.541668,115.59723,0.8487712
2016-05-16,-32.541668,115.59723,1.4646301
2016-05-17,-32.541668,115.59723,
2016-05-18,-32.541668,115.59723,
2016-05-19,-32.541668,115.59723,
2016-05-20,-32.541668,115.59723,0.8994904
2016-05-21,-32.541668,115.59723,
2016-05-22,-32.541668,115.59723,3.0899854
2016-05-23,-32.541668,115.59723,3.5782259
2016-05-24,-32.541668,115.59723,
2016-05-25,-32.541668,115.59723,
2016-05-26,-32.541668,115.59723,
2016-05-27,-32.541668,115.59723,
2016-05-28,-32.541668,115.59723,
2016-05-29,-32.541668,115.59723,
2016-05-30,-32.541668,115.59723,1.8496418
2016-05-31,-32.541668,115.59723,1.1746724
2016-06-01,-32.541668,115.59723,
2016-06-02,-32.541668,115.59723,
2016-06-03,-32.541668,115.59723,0.83240294
2016-06-04,-32.541668,115.59723,
2016-06-05,-32.541668,115.59723,
2016-06-06,-32.541668,115.59723,
2016-06-07,-32.541668,115.59723,
2016-06-08,-32.541668,115.59723,2.267029
2016-06-09,-32.541668,115.59723,
2016-06-10,-32.541668,115.59723,
2016-06-11,-32.541668,115.59723,2.2352123
2016-06-12,-32.541668,115.59723,2.4581647
2016-06-13,-32.541668,115.59723,
2016-06-14,-32.541668,115.59723,1.9710746
2016-06-15,-32.541668,115.59723,
2016-06-16,-32.541668,115.59723,
2016-06-17,-32.541668,115.59723,
2016-06-18,-32.541668,115.59723,0.82935256
2016-06-19,-32.541668,115.59723,
2016-06-20,-32.541668,115.59723,
2016-06-21,-32.541668,115.59723,
2016-06-22,-32.541668,115.59723,
2016-06-23,-32.541668,115.59723,
2016-06-24,-32.541668,115.59723,
2016-06-25,-32.541668,115.59723,
2016-06-26,-32.541668,115.59723,
2016-06-27,-32.541668,115.59723,
2016-06-28,-32.541668,115.59723,
2016-06-29,-32.541668,115.59723,
2016-06-30,-32.541668,115.59723,0.61855143
2016-07-01,-32.541668,115.59723,0.933406
2016-07-02,-32.541668,115.59723,
2016-07-03,-32.541668,115.59723,
2016-07-04,-32.541668,115.59723,
2016-07-05,-32.541668,115.59723,
