Lon,Lat,Vx,Vy
115.545000, -32.580000, 0.0148, 0.0349
115.550000, -32.580000, 0.0052, 0.0413
115.555000, -32.580000, 0.0130, 0.0009
115.560000, -32.580000, 0.0222, 0.0150
115.565000, -32.580000, 0.0273, 0.0265
115.570000, -32.580000, 0.0151, -0.0033
115.575000, -32.580000, -0.0030, -0.0420
115.580000, -32.580000, -0.0201, -0.0718
115.585000, -32.580000, -0.0350, -0.0944
115.590000, -32.580000, -0.0538, -0.1078
115.595000, -32.580000, -0.0647, -0.1116
115.600000, -32.580000, -0.0540, -0.0915
115.605000, -32.580000, -0.0466, -0.0770
115.610000, -32.580000, -0.0515, -0.0812
115.615000, -32.580000, -0.0529, -0.0719
115.620000, -32.580000, -0.0516, -0.0577
115.625000, -32.580000, -0.0479, -0.0492
115.630000, -32.580000, -0.0480, -0.0511
115.635000, -32.580000, -0.0509, -0.0662
115.640000, -32.580000, -0.0385, -0.0489
115.645000, -32.580000, -0.0265, -0.0297
115.650000, -32.580000, -0.0255, -0.0262
115.655000, -32.580000, NaN, NaN
115.660000, -32.580000, NaN, NaN
115.665000, -32.580000, NaN, NaN
115.670000, -32.580000, NaN, NaN
115.675000, -32.580000, NaN, NaN
115.680000, -32.580000, NaN, NaN
115.685000, -32.580000, NaN, NaN
115.690000, -32.580000, NaN, NaN
115.695000, -32.580000, NaN, NaN
115.700000, -32.580000, NaN, NaN
115.705000, -32.580000, NaN, NaN
115.710000, -32.580000, NaN, NaN
115.715000, -32.580000, NaN, NaN
115.720000, -32.580000, NaN, NaN
115.725000, -32.580000, NaN, NaN
115.730000, -32.580000, NaN, NaN
115.735000, -32.580000, NaN, NaN
115.740000, -32.580000, NaN, NaN
115.745000, -32.580000, NaN, NaN
115.750000, -32.580000, NaN, NaN
115.755000, -32.580000, NaN, NaN
115.760000, -32.580000, NaN, NaN
115.765000, -32.580000, NaN, NaN
115.770000, -32.580000, NaN, NaN
115.775000, -32.580000, NaN, NaN
115.780000, -32.580000, NaN, NaN
115.785000, -32.580000, NaN, NaN
115.790000, -32.580000, NaN, NaN
115.795000, -32.580000, NaN, NaN
115.800000, -32.580000, NaN, NaN
115.805000, -32.580000, NaN, NaN
115.810000, -32.580000, NaN, NaN
115.815000, -32.580000, NaN, NaN
115.820000, -32.580000, NaN, NaN
115.825000, -32.580000, NaN, NaN
115.830000, -32.580000, NaN, NaN
115.835000, -32.580000, NaN, NaN
115.840000, -32.580000, NaN, NaN
115.845000, -32.580000, NaN, NaN
115.850000, -32.580000, NaN, NaN
115.855000, -32.580000, NaN, NaN
115.860000, -32.580000, NaN, NaN
115.865000, -32.580000, NaN, NaN
115.870000, -32.580000, NaN, NaN
115.875000, -32.580000, NaN, NaN
115.880000, -32.580000, NaN, NaN
115.885000, -32.580000, NaN, NaN
115.890000, -32.580000, NaN, NaN
115.895000, -32.580000, NaN, NaN
115.900000, -32.580000, NaN, NaN
115.905000, -32.580000, NaN, NaN
115.910000, -32.580000, NaN, NaN
115.915000, -32.580000, NaN, NaN
115.920000, -32.580000, NaN, NaN
115.925000, -32.580000, NaN, NaN
115.930000, -32.580000, NaN, NaN
115.935000, -32.580000, NaN, NaN
115.940000, -32.580000, NaN, NaN
115.945000, -32.580000, NaN, NaN
115.950000, -32.580000, NaN, NaN
115.955000, -32.580000, NaN, NaN
115.960000, -32.580000, NaN, NaN
115.965000, -32.580000, NaN, NaN
115.970000, -32.580000, NaN, NaN
115.975000, -32.580000, NaN, NaN
115.980000, -32.580000, NaN, NaN
115.985000, -32.580000, NaN, NaN
115.990000, -32.580000, NaN, NaN
115.995000, -32.580000, NaN, NaN
116.000000, -32.580000, NaN, NaN
115.200000, -32.575000, NaN, NaN
115.205000, -32.575000, NaN, NaN
115.210000, -32.575000, NaN, NaN
115.215000, -32.575000, NaN, NaN
115.220000, -32.575000, NaN, NaN
115.225000, -32.575000, NaN, NaN
115.230000, -32.575000, NaN, NaN
115.235000, -32.575000, NaN, NaN
115.240000, -32.575000, NaN, NaN
115.245000, -32.575000, NaN, NaN
115.250000, -32.575000, NaN, NaN
115.255000, -32.575000, NaN, NaN
115.260000, -32.575000, NaN, NaN
115.265000, -32.575000, NaN, NaN
115.270000, -32.575000, NaN, NaN
115.275000, -32.575000, NaN, NaN
115.280000, -32.575000, NaN, NaN
115.285000, -32.575000, NaN, NaN
115.290000, -32.575000, NaN, NaN
115.295000, -32.575000, NaN, NaN
115.300000, -32.575000, NaN, NaN
115.305000, -32.575000, NaN, NaN
115.310000, -32.575000, NaN, NaN
115.315000, -32.575000, NaN, NaN
115.320000, -32.575000, NaN, NaN
115.325000, -32.575000, NaN, NaN
115.330000, -32.575000, NaN, NaN
115.335000, -32.575000, NaN, NaN
115.340000, -32.575000, NaN, NaN
115.345000, -32.575000, NaN, NaN
115.350000, -32.575000, NaN, NaN
115.355000, -32.575000, NaN, NaN
115.360000, -32.575000, NaN, NaN
115.365000, -32.575000, NaN, NaN
115.370000, -32.575000, NaN, NaN
115.375000, -32.575000, NaN, NaN
115.380000, -32.575000, NaN, NaN
115.385000, -32.575000, NaN, NaN
115.390000, -32.575000, NaN, NaN
115.395000, -32.575000, NaN, NaN
115.400000, -32.575000, 0.0959, -0.0599
115.405000, -32.575000, 0.0764, -0.0463
115.410000, -32.575000, 0.0572, -0.0327
115.415000, -32.575000, 0.0472, -0.0217
115.420000, -32.575000, 0.0501, -0.0151
115.425000, -32.575000, 0.0545, -0.0090
115.430000, -32.575000, 0.0547, -0.0000
115.435000, -32.575000, 0.0527, 0.0142
115.440000, -32.575000, 0.0497, 0.0253
115.445000, -32.575000, 0.0530, 0.0084
115.450000, -32.575000, 0.0581, -0.0015
115.455000, -32.575000, 0.0638, 0.0061
115.460000, -32.575000, 0.0638, 0.0369
115.465000, -32.575000, 0.0618, 0.0656
115.470000, -32.575000, 0.0531, 0.0496
115.475000, -32.575000, 0.0513, 0.0338
115.480000, -32.575000, 0.0543, 0.0254
115.485000, -32.575000, 0.0583, 0.0248
115.490000, -32.575000, 0.0610, 0.0298
115.495000, -32.575000, 0.0610, 0.0309
115.500000, -32.575000, 0.0606, 0.0302
115.505000, -32.575000, 0.0594, 0.0225
115.510000, -32.575000, 0.0582, 0.0216
115.515000, -32.575000, 0.0566, 0.0301
115.520000, -32.575000, 0.0515, 0.0313
115.525000, -32.575000, 0.0454, 0.0299
115.530000, -32.575000, 0.0387, 0.0266
115.535000, -32.575000, 0.0307, 0.0270
115.540000, -32.575000, 0.0212, 0.0328
115.545000, -32.575000, 0.0122, 0.0379
115.550000, -32.575000, 0.0050, 0.0401
115.555000, -32.575000, 0.0137, -0.0007
115.560000, -32.575000, 0.0108, 0.0027
115.565000, -32.575000, 0.0149, 0.0141
115.570000, -32.575000, 0.0146, 0.0150
115.575000, -32.575000, -0.0031, -0.0226
115.580000, -32.575000, -0.0173, -0.0528
115.585000, -32.575000, -0.0364, -0.0851
115.590000, -32.575000, -0.0546, -0.1053
115.595000, -32.575000, -0.0658, -0.1138
115.600000, -32.575000, -0.0636, -0.1051
115.605000, -32.575000, -0.0521, -0.0795
115.610000, -32.575000, -0.0532, -0.0754
115.615000, -32.575000, -0.0593, -0.0711
115.620000, -32.575000, -0.0577, -0.0657
115.625000, -32.575000, -0.0479, -0.0581
115.630000, -32.575000, -0.0398, -0.0552
115.635000, -32.575000, -0.0518, -0.0637
115.640000, -32.575000, -0.0618, -0.0762
115.645000, -32.575000, -0.0490, -0.0571
115.650000, -32.575000, -0.0339, -0.0376
115.655000, -32.575000, -0.0273, -0.0304
115.660000, -32.575000, NaN, NaN
115.665000, -32.575000, NaN, NaN
115.670000, -32.575000, NaN, NaN
115.675000, -32.575000, NaN, NaN
115.680000, -32.575000, NaN, NaN
115.685000, -32.575000, NaN, NaN
115.690000, -32.575000, NaN, NaN
115.695000, -32.575000, NaN, NaN
115.700000, -32.575000, NaN, NaN
115.705000, -32.575000, NaN, NaN
115.710000, -32.575000, NaN, NaN
115.715000, -32.575000, NaN, NaN
115.720000, -32.575000, NaN, NaN
115.725000, -32.575000, NaN, NaN
115.730000, -32.575000, NaN, NaN
115.735000, -32.575000, NaN, NaN
115.740000, -32.575000, NaN, NaN
115.745000, -32.575000, NaN, NaN
115.750000, -32.575000, NaN, NaN
115.755000, -32.575000, NaN, NaN
115.760000, -32.575000, NaN, NaN
115.765000, -32.575000, NaN, NaN
115.770000, -32.575000, NaN, NaN
115.775000, -32.575000, NaN, NaN
115.780000, -32.575000, NaN, NaN
115.785000, -32.575000, NaN, NaN
115.790000, -32.575000, NaN, NaN
115.795000, -32.575000, NaN, NaN
115.800000, -32.575000, NaN, NaN
115.805000, -32.575000, NaN, NaN
115.810000, -32.575000, NaN, NaN
115.815000, -32.575000, NaN, NaN
115.820000, -32.575000, NaN, NaN
115.825000, -32.575000, NaN, NaN
115.830000, -32.575000, NaN, NaN
115.835000, -32.575000, NaN, NaN
115.840000, -32.575000, NaN, NaN
115.845000, -32.575000, NaN, NaN
115.850000, -32.575000, NaN, NaN
115.855000, -32.575000, NaN, NaN
115.860000, -32.575000, NaN, NaN
115.865000, -32.575000, NaN, NaN
115.870000, -32.575000, NaN, NaN
115.875000, -32.575000, NaN, NaN
115.880000, -32.575000, NaN, NaN
115.885000, -32.575000, NaN, NaN
115.890000, -32.575000, NaN, NaN
115.895000, -32.575000, NaN, NaN
115.900000, -32.575000, NaN, NaN
115.905000, -32.575000, NaN, NaN
115.910000, -32.575000, NaN, NaN
115.915000, -32.575000, NaN, NaN
115.920000, -32.575000, NaN, NaN
115.925000, -32.575000, NaN, NaN
115.930000, -32.575000, NaN, NaN
115.935000, -32.575000, NaN, NaN
115.940000, -32.575000, NaN, NaN
115.945000, -32.575000, NaN, NaN
115.950000, -32.575000, NaN, NaN
115.955000, -32.575000, NaN, NaN
115.960000, -32.575000, NaN, NaN
115.965000, -32.575000, NaN, NaN
115.970000, -32.575000, NaN, NaN
115.975000, -32.575000, NaN, NaN
115.980000, -32.575000, NaN, NaN
115.985000, -32.575000, NaN, NaN
115.990000, -32.575000, NaN, NaN
115.995000, -32.575000, NaN, NaN
116.000000, -32.575000, NaN, NaN
115.200000, -32.570000, NaN, NaN
115.205000, -32.570000, NaN, NaN
115.210000, -32.570000, NaN, NaN
115.215000, -32.570000, NaN, NaN
115.220000, -32.570000, NaN, NaN
115.225000, -32.570000, NaN, NaN
115.230000, -32.570000, NaN, NaN
115.235000, -32.570000, NaN, NaN
115.240000, -32.570000, NaN, NaN
115.245000, -32.570000, NaN, NaN
115.250000, -32.570000, NaN, NaN
115.255000, -32.570000, NaN, NaN
115.260000, -32.570000, NaN, NaN
115.265000, -32.570000, NaN, NaN
115.270000, -32.570000, NaN, NaN
115.275000, -32.570000, NaN, NaN
115.280000, -32.570000, NaN, NaN
115.285000, -32.570000, NaN, NaN
115.290000, -32.570000, NaN, NaN
115.295000, -32.570000, NaN, NaN
115.300000, -32.570000, NaN, NaN
115.305000, -32.570000, NaN, NaN
115.310000, -32.570000, NaN, NaN
115.315000, -32.570000, NaN, NaN
115.320000, -32.570000, NaN, NaN
115.325000, -32.570000, NaN, NaN
115.330000, -32.570000, NaN, NaN
115.335000, -32.570000, NaN, NaN
115.340000, -32.570000, NaN, NaN
115.345000, -32.570000, NaN, NaN
115.350000, -32.570000, NaN, NaN
115.355000, -32.570000, NaN, NaN
115.360000, -32.570000, NaN, NaN
115.365000, -32.570000, NaN, NaN
115.370000, -32.570000, NaN, NaN
115.375000, -32.570000, NaN, NaN
115.380000, -32.570000, NaN, NaN
115.385000, -32.570000, NaN, NaN
115.390000, -32.570000, NaN, NaN
115.395000, -32.570000, 0.0985, -0.0607
115.400000, -32.570000, 0.0798, -0.0465
115.405000, -32.570000, 0.0603, -0.0326
115.410000, -32.570000, 0.0487, -0.0218
115.415000, -32.570000, 0.0507, -0.0152
115.420000, -32.570000, 0.0535, -0.0086
115.425000, -32.570000, 0.0506, 0.0016
115.430000, -32.570000, 0.0490, 0.0102
115.435000, -32.570000, 0.0558, 0.0123
115.440000, -32.570000, 0.0631, 0.0173
115.445000, -32.570000, 0.0674, 0.0103
115.450000, -32.570000, 0.0549, 0.0133
115.455000, -32.570000, 0.0541, 0.0202
115.460000, -32.570000, 0.0548, 0.0472
115.465000, -32.570000, 0.0592, 0.0750
115.470000, -32.570000, 0.0551, 0.0553
115.475000, -32.570000, 0.0521, 0.0374
115.480000, -32.570000, 0.0540, 0.0286
115.485000, -32.570000, 0.0558, 0.0268
115.490000, -32.570000, 0.0580, 0.0320
115.495000, -32.570000, 0.0584, 0.0332
115.500000, -32.570000, 0.0584, 0.0320
115.505000, -32.570000, 0.0573, 0.0221
115.510000, -32.570000, 0.0560, 0.0208
115.515000, -32.570000, 0.0553, 0.0313
115.520000, -32.570000, 0.0511, 0.0329
115.525000, -32.570000, 0.0456, 0.0312
115.530000, -32.570000, 0.0383, 0.0282
115.535000, -32.570000, 0.0271, 0.0311
115.540000, -32.570000, 0.0114, 0.0403
115.545000, -32.570000, 0.0058, 0.0362
115.550000, -32.570000, 0.0046, 0.0299
115.555000, -32.570000, 0.0128, 0.0040
115.560000, -32.570000, 0.0038, 0.0062
115.565000, -32.570000, 0.0014, 0.0080
115.570000, -32.570000, 0.0029, 0.0115
115.575000, -32.570000, -0.0013, -0.0044
115.580000, -32.570000, -0.0126, -0.0378
115.585000, -32.570000, -0.0315, -0.0708
115.590000, -32.570000, -0.0518, -0.1007
115.595000, -32.570000, -0.0640, -0.1128
115.600000, -32.570000, -0.0705, -0.1092
115.605000, -32.570000, -0.0619, -0.0839
115.610000, -32.570000, -0.0562, -0.0718
115.615000, -32.570000, -0.0549, -0.0702
115.620000, -32.570000, -0.0584, -0.0737
115.625000, -32.570000, -0.0519, -0.0693
115.630000, -32.570000, -0.0446, -0.0545
115.635000, -32.570000, -0.0511, -0.0565
115.640000, -32.570000, -0.0606, -0.0723
115.645000, -32.570000, -0.0697, -0.0829
115.650000, -32.570000, -0.0543, -0.0630
115.655000, -32.570000, -0.0379, -0.0433
115.660000, -32.570000, -0.0367, -0.0460
115.665000, -32.570000, NaN, NaN
115.670000, -32.570000, NaN, NaN
115.675000, -32.570000, NaN, NaN
115.680000, -32.570000, NaN, NaN
115.685000, -32.570000, NaN, NaN
115.690000, -32.570000, NaN, NaN
115.695000, -32.570000, NaN, NaN
115.700000, -32.570000, NaN, NaN
115.705000, -32.570000, NaN, NaN
115.710000, -32.570000, NaN, NaN
115.715000, -32.570000, NaN, NaN
115.720000, -32.570000, NaN, NaN
115.725000, -32.570000, NaN, NaN
115.730000, -32.570000, NaN, NaN
115.735000, -32.570000, NaN, NaN
115.740000, -32.570000, NaN, NaN
115.745000, -32.570000, NaN, NaN
115.750000, -32.570000, NaN, NaN
115.755000, -32.570000, NaN, NaN
115.760000, -32.570000, NaN, NaN
115.765000, -32.570000, NaN, NaN
115.770000, -32.570000, NaN, NaN
115.775000, -32.570000, NaN, NaN
115.780000, -32.570000, NaN, NaN
115.785000, -32.570000, NaN, NaN
115.790000, -32.570000, NaN, NaN
115.795000, -32.570000, NaN, NaN
115.800000, -32.570000, NaN, NaN
115.805000, -32.570000, NaN, NaN
115.810000, -32.570000, NaN, NaN
115.815000, -32.570000, NaN, NaN
115.820000, -32.570000, NaN, NaN
115.825000, -32.570000, NaN, NaN
115.830000, -32.570000, NaN, NaN
115.835000, -32.570000, NaN, NaN
115.840000, -32.570000, NaN, NaN
115.845000, -32.570000, NaN, NaN
115.850000, -32.570000, NaN, NaN
115.855000, -32.570000, NaN, NaN
115.860000, -32.570000, NaN, NaN
115.865000, -32.570000, NaN, NaN
115.870000, -32.570000, NaN, NaN
115.875000, -32.570000, NaN, NaN
115.880000, -32.570000, NaN, NaN
115.885000, -32.570000, NaN, NaN
115.890000, -32.570000, NaN, NaN
115.895000, -32.570000, NaN, NaN
115.900000, -32.570000, NaN, NaN
115.905000, -32.570000, NaN, NaN
115.910000, -32.570000, NaN, NaN
115.915000, -32.570000, NaN, NaN
115.920000, -32.570000, NaN, NaN
115.925000, -32.570000, NaN, NaN
115.930000, -32.570000, NaN, NaN
115.935000, -32.570000, NaN, NaN
115.940000, -32.570000, NaN, NaN
115.945000, -32.570000, NaN, NaN
115.950000, -32.570000, NaN, NaN
115.955000, -32.570000, NaN, NaN
115.960000, -32.570000, NaN, NaN
115.965000, -32.570000, NaN, NaN
115.970000, -32.570000, NaN, NaN
115.975000, -32.570000, NaN, NaN
115.980000, -32.570000, NaN, NaN
115.985000, -32.570000, NaN, NaN
115.990000, -32.570000, NaN, NaN
115.995000, -32.570000, NaN, NaN
116.000000, -32.570000, NaN, NaN
115.200000, -32.565000, NaN, NaN
115.205000, -32.565000, NaN, NaN
115.210000, -32.565000, NaN, NaN
115.215000, -32.565000, NaN, NaN
115.220000, -32.565000, NaN, NaN
115.225000, -32.565000, NaN, NaN
115.230000, -32.565000, NaN, NaN
115.235000, -32.565000, NaN, NaN
115.240000, -32.565000, NaN, NaN
115.245000, -32.565000, NaN, NaN
115.250000, -32.565000, NaN, NaN
115.255000, -32.565000, NaN, NaN
115.260000, -32.565000, NaN, NaN
115.265000, -32.565000, NaN, NaN
115.270000, -32.565000, NaN, NaN
115.275000, -32.565000, NaN, NaN
115.280000, -32.565000, NaN, NaN
115.285000, -32.565000, NaN, NaN
115.290000, -32.565000, NaN, NaN
115.295000, -32.565000, NaN, NaN
115.300000, -32.565000, NaN, NaN
115.305000, -32.565000, NaN, NaN
115.310000, -32.565000, NaN, NaN
115.315000, -32.565000, NaN, NaN
115.320000, -32.565000, NaN, NaN
115.325000, -32.565000, NaN, NaN
115.330000, -32.565000, NaN, NaN
115.335000, -32.565000, NaN, NaN
115.340000, -32.565000, NaN, NaN
115.345000, -32.565000, NaN, NaN
115.350000, -32.565000, NaN, NaN
115.355000, -32.565000, NaN, NaN
115.360000, -32.565000, NaN, NaN
115.365000, -32.565000, NaN, NaN
115.370000, -32.565000, NaN, NaN
115.375000, -32.565000, NaN, NaN
115.380000, -32.565000, NaN, NaN
115.385000, -32.565000, NaN, NaN
115.390000, -32.565000, 0.1007, -0.0616
115.395000, -32.565000, 0.0830, -0.0486
115.400000, -32.565000, 0.0637, -0.0340
115.405000, -32.565000, 0.0515, -0.0216
115.410000, -32.565000, 0.0521, -0.0150
115.415000, -32.565000, 0.0540, -0.0084
115.420000, -32.565000, 0.0484, 0.0047
115.425000, -32.565000, 0.0447, 0.0140
115.430000, -32.565000, 0.0448, 0.0180
115.435000, -32.565000, 0.0494, 0.0158
115.440000, -32.565000, 0.0614, 0.0162
115.445000, -32.565000, 0.0654, 0.0267
115.450000, -32.565000, 0.0526, 0.0384
115.455000, -32.565000, 0.0505, 0.0401
115.460000, -32.565000, 0.0534, 0.0491
115.465000, -32.565000, 0.0588, 0.0752
115.470000, -32.565000, 0.0564, 0.0636
115.475000, -32.565000, 0.0524, 0.0430
115.480000, -32.565000, 0.0528, 0.0328
115.485000, -32.565000, 0.0541, 0.0288
115.490000, -32.565000, 0.0566, 0.0342
115.495000, -32.565000, 0.0570, 0.0349
115.500000, -32.565000, 0.0565, 0.0334
115.505000, -32.565000, 0.0566, 0.0228
115.510000, -32.565000, 0.0569, 0.0197
115.515000, -32.565000, 0.0569, 0.0331
115.520000, -32.565000, 0.0522, 0.0341
115.525000, -32.565000, 0.0396, 0.0368
115.530000, -32.565000, 0.0261, 0.0381
115.535000, -32.565000, 0.0111, 0.0434
115.540000, -32.565000, -0.0050, 0.0519
115.545000, -32.565000, -0.0070, 0.0368
115.550000, -32.565000, -0.0040, 0.0196
115.555000, -32.565000, 0.0007, 0.0085
115.560000, -32.565000, -0.0010, 0.0094
115.565000, -32.565000, -0.0031, 0.0077
115.570000, -32.565000, -0.0002, 0.0083
115.575000, -32.565000, 0.0034, 0.0074
115.580000, -32.565000, -0.0080, -0.0237
115.585000, -32.565000, -0.0243, -0.0603
115.590000, -32.565000, -0.0450, -0.0889
115.595000, -32.565000, -0.0655, -0.1168
115.600000, -32.565000, -0.0688, -0.1024
115.605000, -32.565000, -0.0703, -0.0894
115.610000, -32.565000, -0.0577, -0.0787
115.615000, -32.565000, -0.0490, -0.0716
115.620000, -32.565000, -0.0549, -0.0741
115.625000, -32.565000, -0.0600, -0.0721
115.630000, -32.565000, -0.0558, -0.0597
115.635000, -32.565000, -0.0483, -0.0556
115.640000, -32.565000, -0.0490, -0.0652
115.645000, -32.565000, -0.0618, -0.0766
115.650000, -32.565000, -0.0750, -0.0893
115.655000, -32.565000, -0.0590, -0.0707
115.660000, -32.565000, -0.0430, -0.0520
115.665000, -32.565000, -0.0421, -0.0543
115.670000, -32.565000, NaN, NaN
115.675000, -32.565000, NaN, NaN
115.680000, -32.565000, NaN, NaN
115.685000, -32.565000, NaN, NaN
115.690000, -32.565000, NaN, NaN
115.695000, -32.565000, NaN, NaN
115.700000, -32.565000, NaN, NaN
115.705000, -32.565000, NaN, NaN
115.710000, -32.565000, NaN, NaN
115.715000, -32.565000, NaN, NaN
115.720000, -32.565000, NaN, NaN
115.725000, -32.565000, NaN, NaN
115.730000, -32.565000, NaN, NaN
115.735000, -32.565000, NaN, NaN
115.740000, -32.565000, NaN, NaN
115.745000, -32.565000, NaN, NaN
115.750000, -32.565000, NaN, NaN
115.755000, -32.565000, NaN, NaN
115.760000, -32.565000, NaN, NaN
115.765000, -32.565000, NaN, NaN
115.770000, -32.565000, NaN, NaN
115.775000, -32.565000, NaN, NaN
115.780000, -32.565000, NaN, NaN
115.785000, -32.565000, NaN, NaN
115.790000, -32.565000, NaN, NaN
115.795000, -32.565000, NaN, NaN
115.800000, -32.565000, NaN, NaN
115.805000, -32.565000, NaN, NaN
115.810000, -32.565000, NaN, NaN
115.815000, -32.565000, NaN, NaN
115.820000, -32.565000, NaN, NaN
115.825000, -32.565000, NaN, NaN
115.830000, -32.565000, NaN, NaN
115.835000, -32.565000, NaN, NaN
115.840000, -32.565000, NaN, NaN
115.845000, -32.565000, NaN, NaN
115.850000, -32.565000, NaN, NaN
115.855000, -32.565000, NaN, NaN
115.860000, -32.565000, NaN, NaN
115.865000, -32.565000, NaN, NaN
115.870000, -32.565000, NaN, NaN
115.875000, -32.565000, NaN, NaN
115.880000, -32.565000, NaN, NaN
115.885000, -32.565000, NaN, NaN
115.890000, -32.565000, NaN, NaN
115.895000, -32.565000, NaN, NaN
115.900000, -32.565000, NaN, NaN
115.905000, -32.565000, NaN, NaN
115.910000, -32.565000, NaN, NaN
115.915000, -32.565000, NaN, NaN
115.920000, -32.565000, NaN, NaN
115.925000, -32.565000, NaN, NaN
115.930000, -32.565000, NaN, NaN
115.935000, -32.565000, NaN, NaN
115.940000, -32.565000, NaN, NaN
115.945000, -32.565000, NaN, NaN
115.950000, -32.565000, NaN, NaN
115.955000, -32.565000, NaN, NaN
115.960000, -32.565000, NaN, NaN
115.965000, -32.565000, NaN, NaN
115.970000, -32.565000, NaN, NaN
115.975000, -32.565000, NaN, NaN
115.980000, -32.565000, NaN, NaN
115.985000, -32.565000, NaN, NaN
115.990000, -32.565000, NaN, NaN
115.995000, -32.565000, NaN, NaN
116.000000, -32.565000, NaN, NaN
115.200000, -32.560000, NaN, NaN
115.205000, -32.560000, NaN, NaN
115.210000, -32.560000, NaN, NaN
115.215000, -32.560000, NaN, NaN
115.220000, -32.560000, NaN, NaN
115.225000, -32.560000, NaN, NaN
115.230000, -32.560000, NaN, NaN
115.235000, -32.560000, NaN, NaN
115.240000, -32.560000, NaN, NaN
115.245000, -32.560000, NaN, NaN
115.250000, -32.560000, NaN, NaN
115.255000, -32.560000, NaN, NaN
115.260000, -32.560000, NaN, NaN
115.265000, -32.560000, NaN, NaN
115.270000, -32.560000, NaN, NaN
115.275000, -32.560000, NaN, NaN
115.280000, -32.560000, NaN, NaN
115.285000, -32.560000, NaN, NaN
115.290000, -32.560000, NaN, NaN
115.295000, -32.560000, NaN, NaN
115.300000, -32.560000, NaN, NaN
115.305000, -32.560000, NaN, NaN
115.310000, -32.560000, NaN, NaN
115.315000, -32.560000, NaN, NaN
115.320000, -32.560000, NaN, NaN
115.325000, -32.560000, NaN, NaN
115.330000, -32.560000, NaN, NaN
115.335000, -32.560000, NaN, NaN
115.340000, -32.560000, NaN, NaN
115.345000, -32.560000, NaN, NaN
115.350000, -32.560000, NaN, NaN
115.355000, -32.560000, NaN, NaN
115.360000, -32.560000, NaN, NaN
115.365000, -32.560000, NaN, NaN
115.370000, -32.560000, NaN, NaN
115.375000, -32.560000, NaN, NaN
115.380000, -32.560000, NaN, NaN
115.385000, -32.560000, 0.1029, -0.0622
115.390000, -32.560000, 0.0849, -0.0501
115.395000, -32.560000, 0.0666, -0.0368
115.400000, -32.560000, 0.0519, -0.0238
115.405000, -32.560000, 0.0545, -0.0156
115.410000, -32.560000, 0.0553, -0.0085
115.415000, -32.560000, 0.0490, 0.0056
115.420000, -32.560000, 0.0427, 0.0194
115.425000, -32.560000, 0.0418, 0.0244
115.430000, -32.560000, 0.0445, 0.0237
115.435000, -32.560000, 0.0479, 0.0213
115.440000, -32.560000, 0.0480, 0.0279
115.445000, -32.560000, 0.0499, 0.0413
115.450000, -32.560000, 0.0518, 0.0565
115.455000, -32.560000, 0.0527, 0.0478
115.460000, -32.560000, 0.0548, 0.0502
115.465000, -32.560000, 0.0586, 0.0774
115.470000, -32.560000, 0.0574, 0.0729
115.475000, -32.560000, 0.0535, 0.0501
115.480000, -32.560000, 0.0531, 0.0385
115.485000, -32.560000, 0.0531, 0.0293
115.490000, -32.560000, 0.0556, 0.0359
115.495000, -32.560000, 0.0562, 0.0377
115.500000, -32.560000, 0.0573, 0.0342
115.505000, -32.560000, 0.0587, 0.0244
115.510000, -32.560000, 0.0527, 0.0224
115.515000, -32.560000, 0.0489, 0.0421
115.520000, -32.560000, 0.0368, 0.0467
115.525000, -32.560000, 0.0238, 0.0494
115.530000, -32.560000, 0.0118, 0.0498
115.535000, -32.560000, 0.0046, 0.0512
115.540000, -32.560000, -0.0040, 0.0555
115.545000, -32.560000, -0.0071, 0.0392
115.550000, -32.560000, -0.0065, 0.0189
115.555000, -32.560000, -0.0040, 0.0060
115.560000, -32.560000, -0.0007, 0.0064
115.565000, -32.560000, -0.0014, 0.0118
115.570000, -32.560000, -0.0021, 0.0058
115.575000, -32.560000, 0.0006, 0.0046
115.580000, -32.560000, 0.0001, -0.0063
115.585000, -32.560000, -0.0167, -0.0433
115.590000, -32.560000, -0.0373, -0.0815
115.595000, -32.560000, -0.0574, -0.0951
115.600000, -32.560000, -0.0745, -0.1031
115.605000, -32.560000, -0.0707, -0.0955
115.610000, -32.560000, -0.0624, -0.0905
115.615000, -32.560000, -0.0570, -0.0808
115.620000, -32.560000, -0.0546, -0.0719
115.625000, -32.560000, -0.0594, -0.0682
115.630000, -32.560000, -0.0627, -0.0660
115.635000, -32.560000, -0.0557, -0.0659
115.640000, -32.560000, -0.0495, -0.0642
115.645000, -32.560000, -0.0533, -0.0672
115.650000, -32.560000, -0.0692, -0.0848
115.655000, -32.560000, -0.0862, -0.1062
115.660000, -32.560000, -0.0697, -0.0869
115.665000, -32.560000, -0.0529, -0.0673
115.670000, -32.560000, -0.0411, -0.0528
115.675000, -32.560000, NaN, NaN
115.680000, -32.560000, NaN, NaN
115.685000, -32.560000, NaN, NaN
115.690000, -32.560000, NaN, NaN
115.695000, -32.560000, NaN, NaN
115.700000, -32.560000, NaN, NaN
115.705000, -32.560000, NaN, NaN
115.710000, -32.560000, NaN, NaN
115.715000, -32.560000, NaN, NaN
115.720000, -32.560000, NaN, NaN
115.725000, -32.560000, NaN, NaN
115.730000, -32.560000, NaN, NaN
115.735000, -32.560000, NaN, NaN
115.740000, -32.560000, NaN, NaN
115.745000, -32.560000, NaN, NaN
